DATE,Rt_ADJUSTED,Rt_ADJUSTED_lower,R_ADJUSTED_upper,Rt_UNADJUSTED,Rt_UNADJUSTED_lower,R_UNADJUSTED_upper
2023-09-24,0.8478673013061044,0.7206872061101888,0.97504739650202,0.5614137643588053,0.5052723879229248,0.6175551407946859
2023-09-25,0.8285027826771664,0.7042273652755914,0.9527782000787413,0.5531268733529289,0.497814186017636,0.6084395606882218
2023-09-26,0.8143953735188486,0.6922360674910213,0.9365546795466758,0.5458102123045819,0.49122919107412377,0.6003912335350402
2023-09-27,0.800089904461917,0.6800764187926294,0.9201033901312045,0.5401661331805813,0.48614951986252314,0.5941827464986394
2023-09-28,0.7872196927917526,0.6691367388729897,0.9053026467105154,0.5344814639900609,0.48103331759105483,0.5879296103890671
2023-09-29,0.776396586171095,0.6599370982454307,0.8928560740967592,0.5320903767122047,0.47888133904098423,0.5852994143834253
2023-09-30,0.7651836005801599,0.6504060604931359,0.8799611406671838,0.5291589967164523,0.47624309704480705,0.5820748963880975
2023-10-01,0.757699995319248,0.6440449960213608,0.8713549946171352,0.5263351098583312,0.4737015988724981,0.5789686208441643
2023-10-02,0.7520980953860501,0.6392833810781425,0.8649128096939576,0.5262816042229858,0.4736534438006872,0.5789097646452844
2023-10-03,0.7450470133480886,0.6332899613458753,0.8568040653503018,0.5266192736972546,0.4739573463275291,0.5792812010669801
2023-10-04,0.7398145634929542,0.6288423789690111,0.8507867480168972,0.5273893688454411,0.47465043196089696,0.5801283057299852
2023-10-05,0.7352454966110823,0.6249586721194199,0.8455323211027446,0.5301278515451794,0.4771150663906615,0.5831406366996974
2023-10-06,0.7381132103303966,0.6273962287808371,0.848830191879956,1.2259683066208311,1.103371475958748,1.3485651372829144
2023-10-07,0.7439151964431762,0.6323279169766998,0.8555024759096526,2.1272011650274307,1.9144810485246877,2.339921281530174
2023-10-08,0.7489446663320461,0.6366029663822392,0.861286366281853,3.0491837120375314,2.7442653408337785,3.3541020832412847
2023-10-09,0.7475139605418286,0.6353868664605543,0.8596410546231028,3.258764360554272,2.932887924498845,3.5846407966096994
2023-10-10,0.7501465536677911,0.6376245706176225,0.8626685367179597,2.8922961786724417,2.6030665608051975,3.181525796539686
2023-10-11,0.7533685232399479,0.6403632447539557,0.8663738017259399,2.463175028494053,2.216857525644648,2.7094925313434586
2023-10-12,0.7570221157135745,0.6434687983565383,0.8705754330706106,2.135438319423428,1.921894487481085,2.348982151365771
2023-10-13,0.768094105042411,0.6528799892860494,0.8833082207987726,1.8123762808541735,1.6311386527687561,1.993613908939591
2023-10-14,0.7785758480114657,0.6617894708097458,0.8953622252131855,1.5952302823023359,1.4357072540721023,1.7547533105325697
2023-10-15,0.797054886172463,0.6774966532465936,0.9166131190983324,1.461220666144456,1.3150985995300104,1.6073427327589018
2023-10-16,0.8303929809551467,0.7058340338118747,0.9549519280984187,1.4100671233268978,1.269060410994208,1.5510738356595877
2023-10-17,0.875725779771855,0.7443669128060767,1.007084646737633,1.4174666661768243,1.275719999559142,1.5592133327945068
2023-10-18,0.9500226696062136,0.8075192691652816,1.0925260700471455,1.5671317009589307,1.4104185308630377,1.723844871054824
2023-10-19,1.0423227768549124,0.8859743603266755,1.198671193383149,1.7053984551452874,1.5348586096307588,1.8759383006598163
2023-10-20,1.1263707754467014,0.9574151591296961,1.2953263917637066,1.7456055357634184,1.5710449821870767,1.9201660893397603
2023-10-21,1.2200779634337777,1.0370662689187111,1.4030896579488443,1.73072847613295,1.557655628519655,1.9038013237462452
2023-10-22,1.308947066315258,1.1126050063679693,1.5052891262625465,1.6689050730911976,1.5020145657820778,1.8357955804003174
2023-10-23,1.3811209604596142,1.173952816390672,1.588289104528556,1.5947532628213896,1.4352779365392507,1.7542285891035287
2023-10-24,1.4487629879363804,1.2314485397459234,1.6660774361268373,1.5184264840476323,1.366583835642869,1.6702691324523957
2023-10-25,1.512216987688873,1.285384439535542,1.7390495358422038,1.430157678392179,1.2871419105529611,1.573173446231397
2023-10-26,1.5588531326324662,1.3250251627375962,1.792681102527336,1.3500128589769822,1.215011573079284,1.4850141448746805
2023-10-27,1.588520167508645,1.3502421423823483,1.8267981926349417,1.2829919490477386,1.1546927541429648,1.4112911439525127
2023-10-28,1.6031905570375267,1.3627119734818975,1.8436691405931556,1.2379818032035212,1.1141836228831692,1.3617799835238735
2023-10-29,1.6053907431913361,1.3645821317126356,1.8461993546700364,1.207174944057244,1.0864574496515196,1.3278924384629684
2023-10-30,1.588358180172616,1.3501044531467237,1.8266119071985083,1.1858810993192204,1.0672929893872984,1.3044692092511425
2023-10-31,1.569302803412765,1.33390738290085,1.8046982239246796,1.1687896532317787,1.0519106879086009,1.2856686185549566
2023-11-01,1.53394464255064,1.303852946168044,1.7640363389332359,1.1364113842073444,1.0227702457866101,1.250052522628079
